t,W,Q,H,S,A,P
239 days,302.2336375,1299.01875,264.2752375,0.00018036220690842441,1085.2115625000001,
240 days,258.0097666666667,1542.5647777777776,267.60394444444444,0.00019343192056982915,1210.3092888888887,
240 days,256.36440000000005,1499.5005714285714,266.6424714285714,0.00018024319380177954,1182.3192857142858,
240 days,283.54545,1463.4572500000004,265.6343375,0.0002297982004018557,1025.4983625,
240 days,304.2601625,1428.343875,264.4850125,0.00018490533554591751,1139.923475,
241 days,261.01628888888894,1910.457222222222,268.3712,0.00017800139695272758,1409.4558888888891,
241 days,264.3892857142857,1920.598714285714,267.4677857142857,0.00017476031626467486,1393.8537142857142,
241 days,288.99602500000003,1929.8419999999999,266.51599999999996,0.00021396435747357968,1236.7115,
241 days,322.13011250000005,1940.089125,265.481325,0.00016967389900864646,1402.911,
242 days,258.76057777777777,1594.5253333333333,267.7911222222222,0.0001808633488038884,1258.6403333333333,
242 days,259.4074142857143,1594.5827142857142,266.88231428571424,0.0001733767864188593,1243.4828571428573,
242 days,285.2890375,1595.3681250000002,265.913075,0.00022141172359570042,1091.8139,
242 days,308.366175,1597.513,264.8074625,0.0001816773230929712,1224.49325,
243 days,258.5532888888889,1571.988888888889,267.73931111111114,0.00018222427695688842,1245.2361111111113,
243 days,258.04714285714283,1568.834,266.82401428571427,0.00017437600241861014,1228.5917142857143,
243 days,284.8629625,1566.6635,265.8447625,0.0002246003319647119,1075.54205,
243 days,306.941725,1565.2045,264.7139,0.0001867225870009202,1199.8941125,
244 days,260.4870666666667,1856.1453333333334,268.23282222222224,0.00018324497307164414,1373.3722222222223,
244 days,263.38140000000004,1851.7685714285715,267.30395714285714,0.00017929521964817166,1351.608857142857,
244 days,287.69001249999997,1846.8337499999998,266.31665,0.0002238577793308218,1188.759125,
244 days,315.919875,1839.9798749999998,265.217025,0.0001815338558728351,1332.6148749999998,
245 days,266.5692333333334,2904.9244444444453,269.7288888888889,0.00019301163393433549,1766.3163333333332,
245 days,308.26720000000006,2862.537857142857,268.7407,0.00019210568118349753,1724.3929999999998,
245 days,321.2206875,2814.57425,267.74173750000006,0.00021975190006114445,1534.354125,
245 days,336.3893875,2758.201875,266.7337625,0.00016338525252622554,1738.3388750000001,
246 days,319.85108888888885,3367.143333333333,270.42763333333335,0.00018134367638729347,1950.070666666667,
246 days,534.2936714285714,3360.3422857142855,269.48622857142857,0.00018462437164687664,1918.277857142857,
246 days,714.1323500000001,3343.189375,268.55975,0.00020863545033632304,1732.9703749999999,
246 days,655.41465,3327.59475,267.6304875,0.00014932546495333797,1978.7437499999999,
247 days,322.9483666666667,3496.3213333333338,270.5700333333333,0.00018300480927993022,1987.545222222222,
247 days,540.5513428571429,3494.3775714285707,269.6159857142857,0.00018741705226155736,1952.0275714285713,
247 days,734.359775,3486.7276250000004,268.6748125,0.00021409539617368013,1761.018875,
247 days,777.4569125,3481.3933750000006,267.70742499999994,0.00015867474546523352,1999.31975,
248 days,267.39553333333333,2789.8412222222223,269.8976333333333,0.00016385174689137667,1810.5375555555556,
248 days,314.2699857142857,2863.634285714286,269.04452857142854,0.00016704841842041807,1803.375142857143,
248 days,399.41069999999996,2930.58575,268.18883750000003,0.00018817157333799275,1642.4418750000002,
248 days,550.9544625,3006.32325,267.3299125,0.00014117174460922952,1898.3035,
249 days,263.99735555555554,2410.0154444444443,269.1260333333333,0.00018294476833200743,1607.579888888889,
249 days,292.70584285714284,2410.262142857143,268.1898142857143,0.00018249783503199583,1581.142857142857,
249 days,295.51416250000005,2409.7726249999996,267.2197375,0.0002160609766751123,1407.46275,
249 days,327.8161875,2408.3376249999997,266.1964375,0.00016886091809456918,1594.305,
250 days,262.9042777777778,2234.633,268.86583333333334,0.00018234435885273401,1539.101,
250 days,289.8464285714286,2235.4891428571427,267.93482857142857,0.0001812424098015449,1514.847142857143,
250 days,292.0213125,2236.5732499999995,266.96367499999997,0.0002171311260592349,1345.298,
250 days,325.71108749999996,2238.04875,265.9249625,0.00017170635129383288,1521.5252500000001,
251 days,498.0189888888889,3954.252666666667,270.84762222222224,0.00019637392701822795,2060.7022222222217,
251 days,610.032942857143,3882.4397142857147,269.77844285714286,0.00021052712487126357,1994.283714285714,
251 days,850.6852124999999,3756.987875,268.7390375,0.0002382283567746987,1777.076,
251 days,660.815825,3628.4555,267.65775,0.00017651250316823533,1985.8497500000003,
252 days,794.8506555555556,3914.261888888889,271.22015555555555,0.00017121676983703125,2158.4227777777774,
252 days,1541.6985571428572,3886.132714285715,270.4228,0.00013066670766015783,2161.2165714285716,
252 days,1624.5567500000002,3772.1314999999995,269.903275,0.00010231938499170114,2057.20775,
252 days,1520.8634625,3710.913125,269.4535,6.494282831278581e-05,2467.404125,
253 days,614.5099777777777,3670.3392222222224,271.0942,0.00015160339351437643,2125.193333333333,
253 days,1381.9363,3716.141,270.3513857142857,0.00012902696858362763,2142.739857142857,
253 days,1422.7026875,3840.3023749999998,269.7601375,0.00012348213505720897,2022.74875,
253 days,1515.27975,3885.113375,269.22637499999996,8.366530053991254e-05,2406.471625,
254 days,322.78906666666666,3339.34,270.5672,0.00016671369874254888,1986.725222222222,
254 days,609.5296714285714,3332.503285714286,269.7220571428571,0.00015815795811491745,1979.5007142857141,
254 days,1061.6722875,3326.0256249999998,269.0151125,0.00014931859875949607,1842.179375,
254 days,1433.3248875,3347.7011249999996,268.368175,9.918367151745577e-05,2176.59825,
255 days,344.5734333333333,3678.8107777777777,270.83095555555553,0.00017511943145225159,2056.1823333333336,
255 days,619.7628000000001,3661.9512857142863,269.91002857142854,0.0001751446301107396,2028.4165714285714,
255 days,1070.3816375,3649.33375,269.12107499999996,0.00017061238752511676,1868.23675,
255 days,1185.8865875000001,3634.801375,268.3766625,0.00011946037196267581,2178.78375,
256 days,615.1233333333333,3995.681,271.08104444444444,0.0001819640995158707,2121.8821111111115,
256 days,837.7625142857144,3986.2488571428576,270.1076,0.00019118332795293926,2079.833857142857,
256 days,1192.7640750000003,3969.4663749999995,269.26255000000003,0.00018572551760285893,1902.8314999999998,
256 days,1486.4312375000002,3964.012125,268.432475,0.00013593519107441883,2193.5275,
257 days,792.8891111111111,4062.898111111111,271.14803333333333,0.0001914305556389481,2139.5231111111116,
257 days,843.9083428571429,4080.8364285714283,270.1789,0.0001912601907221464,2098.224142857143,
257 days,1224.4012249999998,4090.618625,269.3118999999999,0.00019109810430680333,1914.92375,
257 days,1238.8823375,4095.46525,268.44536250000004,0.00014526056038296516,2196.9403749999997,
258 days,793.1447555555555,4119.10788888889,271.1506888888889,0.00019673417270578745,2140.2509999999997,
258 days,841.0065000000001,4088.7988571428573,270.1477714285714,0.0001950008454904641,2090.2412857142854,
258 days,1218.676025,4069.0299999999997,269.2703125,0.00019463614920940358,1904.8512499999997,
258 days,1234.844525,4055.529,268.3889,0.0001502101794774901,2181.9027499999997,
259 days,893.4979555555556,4438.365666666667,271.3969888888889,0.00020532002825928127,2205.0654444444444,
259 days,1293.1405857142856,4399.856285714285,270.3972714285714,0.00018921051687650182,2154.941428571429,
259 days,1380.7755,4356.2785,269.5448875,0.00018247138988380343,1971.3456250000002,
259 days,1503.1219624999999,4339.915,268.713325,0.00013528958858382683,2268.5567499999997,
260 days,895.1762555555555,4394.139444444444,271.42139999999995,0.0001979349916643229,2211.313,
260 days,1543.0421285714287,4441.637285714285,270.45135714285715,0.00017632319257198338,2168.699857142857,
260 days,1410.17795,4458.268875,269.6237625,0.00018314842316764952,1990.5275,
260 days,1504.6721875,4471.79275,268.78254999999996,0.00013885235788375734,2287.0662500000003,
261 days,344.0959888888889,3609.241666666667,270.81342222222224,0.0001758199091780554,2051.584111111111,
261 days,619.4314714285713,3636.374571428572,269.90374285714284,0.00017342802826500226,2026.7894285714285,
261 days,1069.4482249999999,3664.551875,269.1118,0.00017366995719402778,1866.0310000000002,
261 days,1149.7847875,3771.042375,268.312575,0.00013636559273482707,2161.581875,
262 days,267.65025555555553,2866.093666666666,269.9433222222222,0.0001681146541941565,1822.6320000000003,
262 days,314.68989999999997,2894.9164285714287,269.08209999999997,0.00016797077165096175,1813.1357142857144,
262 days,415.1234125,2927.388625,268.2324625,0.0001844588101686043,1652.9713750000003,
262 days,570.6503375000001,2967.5416250000003,267.40675,0.00013344842592547494,1918.90875,
263 days,264.33604444444444,2417.7382222222222,269.20323333333334,0.00017618015486562627,1627.8621111111113,
263 days,295.1198428571428,2430.545142857143,268.306,0.00017391482580333828,1611.3472857142858,
263 days,298.66717499999993,2443.5817500000003,267.39415,0.00020044553158032462,1449.56675,
263 days,329.50862500000005,2457.81875,266.46648749999997,0.00015030582429091416,1666.792375,
264 days,262.65055555555557,2182.947333333333,268.7995111111111,0.0001805631440642517,1521.6514444444447,
264 days,289.29415714285716,2187.4227142857144,267.87844285714283,0.00017906463134053572,1500.194714285714,
264 days,291.59327499999995,2191.942,266.91857500000003,0.00021433563379051233,1334.298375,
264 days,325.457475,2197.294375,265.895425,0.00016850225004423579,1513.6188750000001,
265 days,261.4139555555555,1985.6713333333335,268.47456666666665,0.00018074326690803143,1436.4711111111112,
265 days,267.46135714285714,1989.595857142857,267.55530000000005,0.00017829600364842083,1416.4565714285714,
265 days,289.4387125,1994.0029999999997,266.5843375,0.0002188127893771223,1253.3238750000003,
265 days,322.49502499999994,1998.9311249999996,265.52165,0.00017569952225415805,1413.6186249999998,
266 days,262.68713333333335,2176.400888888889,268.80917777777773,0.00017844169723751368,1524.1885555555555,
266 days,289.52615714285713,2185.238714285714,267.9002571428572,0.00017642567626425468,1505.8632857142857,
266 days,291.9357,2193.87725,266.958725,0.00020929064383681283,1343.9577499999998,
266 days,326.02077499999996,2203.31375,265.96772500000003,0.0001619505803249055,1533.03875,
267 days,260.80857777777777,1887.9824444444446,268.31688888888885,0.00017984265268914407,1395.2859999999998,
267 days,264.1050714285714,1890.9709999999998,267.4058857142858,0.00017586201595671153,1377.8777142857143,
267 days,288.540275,1894.1011250000001,266.4467125,0.0002157333799248674,1220.0065,
267 days,320.403225,1898.4660000000001,265.4018,0.00017113248241330215,1381.7330000000002,
268 days,259.61856666666665,1712.9043333333332,268.00674444444445,0.0001805031031163289,1314.5503333333336,
268 days,261.9230285714286,1715.5457142857142,267.09542857142856,0.00017501652549537498,1298.0362857142857,
268 days,286.53133749999995,1718.296875,266.12429999999995,0.00022106228706211164,1142.4325000000001,
268 days,311.9747625,1722.02125,265.0300625,0.00018060131894198457,1283.142125,
269 days,258.3805,1541.3370000000002,267.6964888888889,0.0001804430621684061,1234.1566666666668,
269 days,257.3591285714286,1544.221,266.7899714285714,0.00017281312611131617,1219.9085714285713,
269 days,284.6894875,1547.324125,265.8169125,0.00022366122128068976,1068.87555,
269 days,306.5318875,1551.671875,264.686525,0.00018729645588143735,1192.7159124999998,
270 days,258.45134444444443,1589.5357777777779,267.71275555555553,0.00019008964113526326,1238.402111111111,
270 days,257.1532571428571,1560.713,266.76144285714287,0.0001802431938017941,1212.615857142857,
270 days,284.259125,1537.9128750000002,265.7479875,0.00023298680877085475,1052.5947125,
270 days,305.0168875,1517.910375,264.56153750000004,0.00019700440444365272,1159.896025,
271 days,261.01013333333333,1867.8904444444443,268.37018888888883,0.00017013603277435274,1409.1706666666666,
271 days,267.1919,1882.5198571428573,267.51702857142857,0.00016289782888297144,1406.5772857142856,
271 days,289.9093875,1897.603375,266.653825,0.0001885210098715815,1269.6551250000002,
271 days,324.51661249999995,1912.93625,265.784475,0.00013615039190462974,1484.076125,
272 days,259.49248888888883,1712.8445555555556,267.9734777777778,0.0001845858875753176,1305.9372222222219,
272 days,261.58750000000003,1697.1651428571427,267.0467428571428,0.0001765794018026835,1285.5485714285714,
272 days,286.2443,1682.0808749999999,266.0750375,0.00021894382807723515,1130.57625,
272 days,311.80815,1664.5381249999998,265.0116375,0.00017070208075292107,1278.3062499999999,
273 days,259.2849222222222,1638.9175555555555,267.92263333333335,0.00017459907657021612,1292.7044444444446,
273 days,261.6564285714286,1642.25,267.052,0.00016456318888256584,1286.9157142857143,
273 days,286.7561,1646.9266249999998,266.1607875000001,0.00019723508342796926,1150.805375,
273 days,317.13597500000003,1655.3635,265.232125,0.00014526056038296516,1336.808,
274 days,260.01928888888887,1766.4873333333333,268.11122222222224,0.00017928227050847826,1341.7036666666668,
274 days,262.7015571428571,1768.927857142857,267.2069714285714,0.00017350489103420936,1326.6752857142858,
274 days,287.29702499999996,1771.3757500000002,266.25515,0.00021442299292390022,1173.7877500000002,
274 days,316.1695375,1774.8377500000001,265.2144375,0.00016917176373819055,1331.992,
275 days,258.63888888888886,1571.5784444444444,267.76101111111115,0.00017928227050848964,1250.8401111111111,
275 days,258.92395714285715,1576.365,266.8598142857143,0.0001719676356499796,1237.7362857142857,
275 days,285.19365,1581.145375,265.8978125,0.00021986109897788862,1088.1358249999998,
275 days,308.27035,1587.334875,264.79992500000003,0.00018036220690842441,1222.5201250000002,
276 days,257.4508333333333,1423.3395555555555,267.4691222222222,0.0001812436081407517,1175.491488888889,
276 days,255.8540857142857,1423.885,266.5625857142857,0.00017150645903470774,1162.0292857142856,
276 days,283.24018750000005,1424.8948750000002,265.585775,0.00022626015549925545,1013.888125,
276 days,303.59047499999997,1426.96875,264.42150000000004,0.00019384812560076765,1123.314375,
277 days,257.05105555555554,1371.9863333333333,267.37227777777775,0.00018098343069973397,1150.5691444444444,
277 days,255.21387142857142,1373.9764285714286,266.4683571428571,0.0001706097267272428,1138.125142857143,
277 days,282.6358875,1375.98825,265.49045,0.0002275268629335225,991.295975,
